trade_id,date,symbol,quantity,price,client_id
T040192,2025-03-24,MSFT,921,416.91,C1935
T040193,2025-01-24,AMZN,964,656.74,C3609
T040194,2025-02-19,NFLX,-287,434.93,C3778
T040195,2025-02-02,GOOGL,84,763.04,C3600
T040196,2025-03-17,AAPL,-484,406.37,C0011
T040197,2025-03-15,META,-378,599.08,C2138
T040198,2025-01-07,GOOGL,946,592.19,C1169
T040199,2025-02-15,TSLA,686,251.19,C2558
T040200,2025-03-03,GOOGL,169,455.8,C3974
T040201,2025-01-01,TSLA,-332,94.75,C2270
T040202,2025-03-20,TSLA,-281,392.21,C0162
T040203,2025-03-06,AAPL,369,795.46,C1199
T040204,2025-02-14,AAPL,127,738.3,C4414
T040205,2025-03-25,NFLX,636,671.12,C3948
T040206,2025-02-24,META,-286,784.13,C1449
T040207,2025-03-07,TSLA,-130,267.2,C0209
T040208,2025-03-08,AMZN,-164,163.91,C0706
T040209,2025-03-21,NFLX,630,243.38,C1674
T040210,2025-02-23,TSLA,585,692.9,C1035
T040211,2025-03-04,NFLX,-252,771.78,C0072
T040212,2025-02-23,MSFT,789,153.47,C2382
T040213,2025-02-21,AAPL,-382,271.28,C0132
T040214,2025-02-23,GOOGL,845,58.55,C1689
T040215,2025-03-08,AAPL,771,120.05,C2904
T040216,2025-02-06,AMZN,-49,676.17,C0294
T040217,2025-01-12,MSFT,374,768.35,C2201
T040218,2025-02-28,META,757,797.41,C4274
T040219,2025-01-20,AMZN,338,227.42,C0770
T040220,2025-03-28,GOOGL,484,83.33,C0854
T040221,2025-03-27,AAPL,-130,627.02,C3843
T040222,2025-02-01,GOOGL,-133,282.81,C4852
T040223,2025-03-12,MSFT,-457,580.51,C0468
T040224,2025-03-27,NFLX,265,283.17,C3832
T040225,2025-02-13,GOOGL,-189,662.88,C0135
T040226,2025-03-07,TSLA,155,652.61,C4720
T040227,2025-03-19,MSFT,-148,162.28,C1159
T040228,2025-02-24,AMZN,41,316.88,C2311
T040229,2025-01-16,AMZN,627,725.06,C0070
T040230,2025-03-29,META,868,528.6,C3210
T040231,2025-03-12,GOOGL,-197,431.97,C2928
T040232,2025-03-09,MSFT,-196,652.65,C2574
T040233,2025-02-21,GOOGL,241,470.61,C3865
T040234,2025-02-06,TSLA,983,340.83,C0244
T040235,2025-02-15,MSFT,915,357.22,C0224
T040236,2025-02-10,AAPL,488,60.68,C0704
T040237,2025-01-05,AMZN,-266,214.33,C2081
T040238,2025-03-07,GOOGL,981,728.71,C0230
T040239,2025-01-05,TSLA,851,555.31,C3743
T040240,2025-03-04,AMZN,555,480.44,C3802
T040241,2025-01-03,MSFT,-432,342.43,C3546
T040242,2025-01-08,META,681,266.79,C0775
T040243,2025-01-26,AMZN,2,633.1,C0632
T040244,2025-03-15,AMZN,360,198.13,C4244
T040245,2025-02-22,AAPL,645,247.01,C2451
T040246,2025-03-17,AAPL,729,650.88,C4391
T040247,2025-03-25,TSLA,-393,270.85,C2462
T040248,2025-01-29,TSLA,-423,193.6,C2534
T040249,2025-01-14,META,300,474.79,C0833
T040250,2025-01-05,NFLX,467,677.5,C4779
T040251,2025-01-27,GOOGL,-376,369.12,C4682
T040252,2025-03-09,META,-134,655.07,C3417
T040253,2025-01-29,AAPL,-60,313.28,C2257
T040254,2025-01-03,META,521,474.9,C1948
T040255,2025-01-30,MSFT,-396,713.48,C4240
T040256,2025-01-09,META,307,734.61,C3382
T040257,2025-01-01,GOOGL,806,411.14,C4810
T040258,2025-01-23,NFLX,167,535.84,C2975
T040259,2025-03-08,MSFT,-52,278.83,C4571
T040260,2025-02-01,AAPL,839,492.45,C0940
T040261,2025-03-29,MSFT,522,92.63,C3920
T040262,2025-01-06,MSFT,537,665.2,C4319
T040263,2025-03-18,AAPL,-189,777.98,C0830
T040264,2025-02-18,AAPL,-185,74.92,C4490
T040265,2025-01-15,AMZN,-206,200.77,C2314
T040266,2025-02-27,MSFT,-112,728.04,C2895
T040267,2025-02-22,GOOGL,-429,286.48,C3419
T040268,2025-01-30,META,577,668.43,C0881
T040269,2025-03-17,TSLA,734,110.78,C3015
T040270,2025-02-09,META,-302,301.18,C0242
T040271,2025-02-28,NFLX,-400,276.08,C1823
T040272,2025-03-04,AMZN,-389,637.93,C1858
T040273,2025-02-17,META,869,669.34,C4444
T040274,2025-03-09,TSLA,452,587.33,C3415
T040275,2025-01-07,GOOGL,326,770.17,C1026
T040276,2025-02-16,GOOGL,470,202.31,C4113
T040277,2025-02-12,AAPL,66,129.61,C4341
T040278,2025-01-16,MSFT,361,390.67,C3740
T040279,2025-01-22,AAPL,-202,517.12,C0263
T040280,2025-03-04,MSFT,-157,452.06,C4113
T040281,2025-02-15,AMZN,21,604.2,C4261
T040282,2025-02-14,AAPL,162,459.8,C1061
T040283,2025-02-10,AAPL,-332,396.51,C0002
T040284,2025-01-25,GOOGL,692,64.35,C2174
T040285,2025-02-19,MSFT,623,194.96,C4003
T040286,2025-03-08,NFLX,-28,586.26,C4222
T040287,2025-02-21,GOOGL,636,356.81,C0448
T040288,2025-03-27,AAPL,908,733.56,C4735
T040289,2025-01-31,MSFT,-32,297.82,C2527
T040290,2025-02-06,MSFT,144,139.31,C3010
T040291,2025-01-22,META,-307,591.88,C4037
T040292,2025-01-27,AMZN,647,555.15,C1698
T040293,2025-01-02,GOOGL,361,668.49,C2768
T040294,2025-01-22,META,907,588.97,C4090
T040295,2025-02-22,AMZN,-144,254.16,C2201
T040296,2025-01-17,META,352,778.63,C4745
T040297,2025-02-25,GOOGL,319,506.28,C4963
T040298,2025-03-25,GOOGL,867,671.22,C0003
T040299,2025-03-29,NFLX,620,520.63,C2878
T040300,2025-01-31,MSFT,520,228.63,C2690
T040301,2025-02-12,MSFT,-460,686.07,C3919
T040302,2025-03-13,TSLA,151,84.0,C2320
T040303,2025-02-22,AAPL,525,351.27,C4419
T040304,2025-01-05,AMZN,370,386.66,C3225
T040305,2025-01-02,TSLA,-379,717.52,C2080
T040306,2025-02-28,AMZN,-44,570.78,C0053
T040307,2025-01-04,AMZN,-331,87.06,C3399
T040308,2025-02-03,AAPL,721,703.08,C3249
T040309,2025-03-08,AMZN,-116,609.37,C2152
T040310,2025-03-25,AMZN,482,388.49,C3622
T040311,2025-03-14,META,49,548.62,C0461
T040312,2025-01-06,MSFT,668,236.99,C1393
T040313,2025-02-27,MSFT,-314,100.12,C2271
T040314,2025-02-16,MSFT,-127,573.86,C3822
T040315,2025-01-05,AAPL,-30,744.14,C1043
T040316,2025-03-02,MSFT,874,117.45,C0978
T040317,2025-02-25,TSLA,721,482.38,C3760
T040318,2025-02-04,NFLX,222,765.99,C1499
T040319,2025-01-13,TSLA,776,563.88,C2073
T040320,2025-01-26,TSLA,557,712.12,C3266
T040321,2025-03-27,AAPL,-339,452.07,C3356
T040322,2025-03-05,NFLX,881,768.07,C0581
T040323,2025-03-20,GOOGL,435,780.71,C0026
T040324,2025-01-11,GOOGL,558,232.97,C3795
T040325,2025-03-03,TSLA,244,185.92,C4121
T040326,2025-03-21,GOOGL,676,210.5,C4717
T040327,2025-02-16,AMZN,-415,214.5,C3471
T040328,2025-03-11,AAPL,412,568.98,C1120
T040329,2025-03-16,TSLA,-26,497.04,C2428
T040330,2025-02-27,META,247,577.14,C2580
T040331,2025-01-10,TSLA,150,764.38,C3533
T040332,2025-01-16,NFLX,-63,77.74,C4353
T040333,2025-01-12,TSLA,604,673.03,C1057
T040334,2025-03-12,AMZN,352,579.38,C1149
T040335,2025-03-29,META,490,797.28,C0904
T040336,2025-02-19,MSFT,-233,501.73,C0284
T040337,2025-01-15,TSLA,874,282.92,C3821
T040338,2025-02-28,META,622,651.94,C3791
T040339,2025-03-11,GOOGL,668,238.18,C2803
T040340,2025-03-03,MSFT,-192,741.54,C3234
T040341,2025-03-24,AMZN,-174,674.08,C4987
T040342,2025-03-13,NFLX,785,693.62,C2717
T040343,2025-03-03,TSLA,-404,612.39,C3662
T040344,2025-02-19,MSFT,-75,262.97,C4361
T040345,2025-03-18,TSLA,-260,208.49,C2732
T040346,2025-02-23,TSLA,-401,95.24,C3959
T040347,2025-02-23,NFLX,449,631.55,C1903
T040348,2025-01-28,NFLX,129,274.18,C2347
T040349,2025-02-20,AMZN,716,472.14,C4888
T040350,2025-03-15,GOOGL,669,100.56,C1010
T040351,2025-02-02,AMZN,592,367.03,C0930
T040352,2025-01-01,AMZN,971,264.4,C3189
T040353,2025-03-26,GOOGL,263,649.24,C1653
T040354,2025-03-10,MSFT,808,241.02,C1957
T040355,2025-01-01,AMZN,-423,165.68,C0542
T040356,2025-02-24,TSLA,261,667.81,C2540
T040357,2025-03-26,AMZN,-351,718.63,C3799
T040358,2025-03-30,GOOGL,-420,515.27,C0093
T040359,2025-03-25,MSFT,43,222.29,C0618
T040360,2025-02-14,GOOGL,883,790.9,C0629
T040361,2025-03-14,TSLA,799,400.99,C4553
T040362,2025-03-21,MSFT,788,691.7,C3931
T040363,2025-02-09,AMZN,756,445.83,C2059
T040364,2025-03-02,MSFT,642,250.69,C2199
T040365,2025-02-05,NFLX,130,641.78,C0680
T040366,2025-01-24,AMZN,-125,642.72,C0263
T040367,2025-03-21,AMZN,125,626.14,C2237
T040368,2025-01-14,AAPL,980,765.16,C2556
T040369,2025-03-29,AMZN,-39,248.7,C1547
T040370,2025-03-16,AMZN,920,59.44,C1397
T040371,2025-01-01,AMZN,18,776.41,C4488
T040372,2025-02-16,AAPL,-198,203.43,C0214
T040373,2025-03-17,MSFT,-79,662.98,C2472
T040374,2025-01-21,AAPL,-428,101.06,C2281
T040375,2025-03-14,META,-255,706.4,C1242
T040376,2025-02-08,GOOGL,-443,795.7,C4719
T040377,2025-01-03,AMZN,833,388.89,C3069
T040378,2025-01-16,AAPL,-250,664.58,C2015
T040379,2025-03-09,NFLX,844,175.17,C3724
T040380,2025-01-26,META,922,746.18,C1762
T040381,2025-02-23,NFLX,-334,470.25,C1746
T040382,2025-01-13,AAPL,973,791.81,C3763
T040383,2025-03-02,META,-187,453.34,C2378
T040384,2025-01-20,MSFT,-362,448.8,C0874
T040385,2025-03-24,MSFT,651,440.72,C2177
T040386,2025-01-27,NFLX,944,582.1,C3610
T040387,2025-01-02,META,711,111.0,C3238
T040388,2025-01-10,MSFT,276,714.38,C3145
T040389,2025-03-01,TSLA,-388,324.3,C3737
T040390,2025-03-30,MSFT,-312,158.6,C2173
T040391,2025-01-19,META,-127,327.99,C1170
T040392,2025-01-15,AMZN,-412,93.24,C0889
T040393,2025-02-16,NFLX,698,471.72,C4355
T040394,2025-01-24,AAPL,978,539.83,C2143
T040395,2025-01-16,GOOGL,-468,721.39,C1672
T040396,2025-03-22,GOOGL,-268,462.56,C4988
T040397,2025-03-01,NFLX,33,583.78,C2794
T040398,2025-03-21,NFLX,378,343.63,C0854
T040399,2025-03-23,GOOGL,68,404.75,C2280
T040400,2025-02-18,NFLX,88,337.08,C1830
T040401,2025-01-04,NFLX,497,287.43,C4998
T040402,2025-03-07,AMZN,-173,321.53,C0311
T040403,2025-02-18,AAPL,799,499.99,C4136
T040404,2025-01-31,TSLA,450,482.37,C0728
T040405,2025-03-07,META,-443,269.18,C1832
T040406,2025-02-23,TSLA,56,308.17,C4932
T040407,2025-01-02,MSFT,666,397.17,C4717
T040408,2025-03-02,NFLX,-90,131.51,C2302
T040409,2025-01-15,TSLA,-201,386.64,C0680
T040410,2025-03-01,AAPL,-39,736.93,C2525
T040411,2025-02-12,MSFT,385,407.32,C1380
T040412,2025-02-09,AMZN,844,714.35,C2951
T040413,2025-03-26,META,-247,452.39,C0656
T040414,2025-01-30,META,716,90.48,C2356
T040415,2025-03-04,META,208,444.18,C0878
T040416,2025-01-24,GOOGL,953,434.69,C0199
T040417,2025-02-13,GOOGL,331,125.85,C2232
T040418,2025-01-14,MSFT,-154,507.28,C0418
T040419,2025-01-28,MSFT,229,151.65,C3468
T040420,2025-01-14,MSFT,381,605.03,C2888
T040421,2025-02-25,AAPL,469,332.77,C1184
T040422,2025-02-03,MSFT,782,248.48,C0433
T040423,2025-03-19,AAPL,319,557.82,C1018
T040424,2025-03-30,MSFT,346,571.86,C2873
T040425,2025-01-12,META,50,71.71,C1177
T040426,2025-02-25,AAPL,-282,334.16,C3013
T040427,2025-03-02,AAPL,537,200.25,C0819
T040428,2025-03-02,TSLA,52,410.1,C0588
T040429,2025-02-09,TSLA,966,586.69,C3223
T040430,2025-01-20,MSFT,766,433.57,C4904
T040431,2025-02-11,MSFT,80,78.46,C1577
T040432,2025-01-07,AAPL,183,613.57,C0295
T040433,2025-03-20,NFLX,154,111.07,C2655
T040434,2025-03-14,AAPL,625,286.64,C1366
T040435,2025-03-09,TSLA,-485,530.31,C2277
T040436,2025-01-31,AMZN,290,536.97,C2972
T040437,2025-03-28,GOOGL,641,355.44,C0291
T040438,2025-03-11,NFLX,-58,610.46,C1756
T040439,2025-03-17,GOOGL,939,703.6,C4650
T040440,2025-02-16,NFLX,816,586.58,C1204
T040441,2025-02-20,AMZN,-123,761.99,C4871
T040442,2025-02-27,AMZN,-394,91.63,C3991
T040443,2025-01-22,GOOGL,774,297.08,C4603
T040444,2025-01-24,TSLA,821,723.35,C3399
T040445,2025-02-03,NFLX,342,526.78,C2008
T040446,2025-03-04,NFLX,402,787.22,C1884
T040447,2025-03-01,GOOGL,-72,383.48,C1763
T040448,2025-01-19,AMZN,168,107.23,C1836
T040449,2025-01-24,GOOGL,908,499.16,C2180
T040450,2025-03-05,GOOGL,-417,725.33,C1742
T040451,2025-01-20,AMZN,458,275.61,C0541
T040452,2025-01-27,TSLA,122,74.61,C2193
T040453,2025-02-27,GOOGL,673,440.53,C4050
T040454,2025-02-13,MSFT,966,465.64,C3965
T040455,2025-03-06,MSFT,833,543.53,C1189
T040456,2025-02-15,GOOGL,-446,330.53,C0241
T040457,2025-02-23,AMZN,127,199.94,C0370
T040458,2025-02-08,MSFT,-282,68.69,C4362
T040459,2025-01-07,NFLX,-21,379.75,C1679
T040460,2025-02-23,GOOGL,178,470.14,C3998
T040461,2025-02-12,AMZN,915,469.97,C1596
T040462,2025-01-20,MSFT,917,639.64,C1680
T040463,2025-03-25,TSLA,907,173.05,C3298
T040464,2025-01-25,AMZN,556,628.88,C3598
T040465,2025-02-12,MSFT,-15,261.43,C3572
T040466,2025-03-26,AAPL,-252,618.56,C4526
T040467,2025-03-14,NFLX,822,104.31,C3918
T040468,2025-01-27,META,954,185.43,C4731
T040469,2025-01-25,AAPL,530,128.63,C4168
T040470,2025-02-05,AMZN,846,757.01,C3575
T040471,2025-03-07,MSFT,-365,744.78,C0679
T040472,2025-01-09,TSLA,853,341.54,C3299
T040473,2025-03-24,AMZN,-12,496.22,C0967
T040474,2025-03-20,AMZN,491,489.45,C1385
T040475,2025-02-22,NFLX,620,549.16,C0505
T040476,2025-01-21,TSLA,481,570.16,C3181
T040477,2025-02-19,META,938,445.66,C2026
T040478,2025-01-16,GOOGL,58,467.52,C4398
T040479,2025-03-07,GOOGL,429,621.65,C2176
T040480,2025-01-26,TSLA,-161,262.77,C3733
T040481,2025-02-13,TSLA,-488,257.19,C3296
T040482,2025-01-29,MSFT,557,505.16,C0559
T040483,2025-02-15,TSLA,-6,297.58,C1515
T040484,2025-03-12,META,791,745.6,C0747
T040485,2025-02-18,AAPL,6,233.81,C4125
T040486,2025-01-15,AAPL,327,261.21,C0889
T040487,2025-01-17,GOOGL,-376,130.98,C3216
T040488,2025-01-09,AAPL,804,558.46,C4970
T040489,2025-03-18,AAPL,142,121.21,C1304
T040490,2025-02-01,META,435,172.79,C4540
T040491,2025-03-07,MSFT,50,242.25,C0905
T040492,2025-02-28,GOOGL,621,160.72,C0446
T040493,2025-02-01,MSFT,606,651.27,C1748
T040494,2025-03-25,AMZN,467,678.22,C4234
T040495,2025-02-12,META,168,284.64,C2755
T040496,2025-03-24,AAPL,-268,555.11,C1333
T040497,2025-02-28,AAPL,87,548.65,C4026
T040498,2025-01-30,MSFT,-425,683.74,C0969
T040499,2025-01-11,AMZN,-413,469.89,C3608
T040500,2025-03-21,NFLX,486,562.18,C0062
T040501,2025-01-26,META,749,575.58,C1753
T040502,2025-01-02,AAPL,695,720.85,C3194
T040503,2025-02-03,TSLA,904,202.87,C4436
T040504,2025-02-10,MSFT,-387,645.9,C0694
T040505,2025-03-27,GOOGL,-357,107.01,C1896
T040506,2025-01-31,AMZN,633,748.19,C4156
T040507,2025-03-04,META,430,622.94,C0558
T040508,2025-02-24,AAPL,863,649.69,C4064
T040509,2025-03-02,AAPL,-197,351.88,C1376
T040510,2025-03-26,GOOGL,-495,674.74,C3180
T040511,2025-02-05,AAPL,-354,332.92,C4334
T040512,2025-02-09,TSLA,630,760.06,C3994
T040513,2025-01-23,META,733,202.1,C2258
T040514,2025-01-26,TSLA,736,151.65,C3681
T040515,2025-01-18,AMZN,901,263.79,C2033
T040516,2025-03-20,TSLA,-89,419.64,C1584
T040517,2025-02-03,AMZN,83,650.46,C0297
T040518,2025-03-27,AMZN,-375,355.46,C2817
T040519,2025-01-28,MSFT,-168,208.63,C3834
T040520,2025-02-18,AAPL,-419,351.58,C0437
T040521,2025-03-05,AAPL,53,416.11,C3115
T040522,2025-03-12,TSLA,396,354.55,C2962
T040523,2025-03-04,NFLX,732,467.97,C1956
T040524,2025-03-03,NFLX,994,400.04,C0224
T040525,2025-02-11,AAPL,-129,235.11,C4893
T040526,2025-01-24,AMZN,194,571.33,C4447
T040527,2025-02-04,AMZN,917,318.02,C3654
T040528,2025-03-18,META,744,753.13,C3993
T040529,2025-02-24,META,662,143.16,C4342
T040530,2025-02-18,GOOGL,-234,62.73,C4054
T040531,2025-03-18,AAPL,911,385.98,C3609
T040532,2025-02-28,AAPL,-230,292.93,C4890
T040533,2025-03-24,META,18,146.63,C4162
T040534,2025-01-22,TSLA,591,681.9,C1573
T040535,2025-03-26,TSLA,-279,269.13,C4582
T040536,2025-03-02,MSFT,770,65.03,C0379
T040537,2025-03-21,TSLA,-219,761.9,C0542
T040538,2025-01-30,NFLX,-50,177.45,C3767
T040539,2025-03-10,AMZN,625,568.15,C3290
T040540,2025-03-01,AMZN,45,516.97,C2151
T040541,2025-01-06,AAPL,937,770.62,C2714
T040542,2025-03-26,META,561,702.19,C0073
T040543,2025-01-11,GOOGL,214,209.1,C0805
T040544,2025-01-24,META,979,167.96,C1418
T040545,2025-03-20,AAPL,-214,769.28,C2981
T040546,2025-02-20,NFLX,851,716.38,C0537
T040547,2025-01-19,GOOGL,6,547.56,C0824
T040548,2025-02-19,TSLA,-205,133.48,C4077
T040549,2025-03-22,NFLX,75,737.46,C0836
T040550,2025-01-03,MSFT,144,253.17,C0012
T040551,2025-01-03,NFLX,85,276.0,C2956
T040552,2025-01-31,MSFT,195,438.02,C3638
T040553,2025-02-16,MSFT,595,467.6,C4614
T040554,2025-01-08,TSLA,540,119.26,C3771
T040555,2025-01-17,GOOGL,864,538.47,C3301
T040556,2025-02-14,NFLX,168,282.86,C3363
T040557,2025-03-01,AAPL,-162,715.63,C4746
T040558,2025-03-16,META,-225,749.35,C3796
T040559,2025-01-21,NFLX,-483,740.6,C1855
T040560,2025-03-11,NFLX,716,302.02,C0360
T040561,2025-01-21,META,284,351.25,C2973
T040562,2025-02-27,MSFT,265,277.73,C1557
T040563,2025-02-24,AAPL,-488,88.63,C2239
T040564,2025-01-28,MSFT,687,169.75,C3130
T040565,2025-03-22,GOOGL,51,702.68,C4717
T040566,2025-03-23,TSLA,-465,563.03,C2822
T040567,2025-03-16,GOOGL,691,290.47,C2380
T040568,2025-02-15,GOOGL,-132,454.91,C1067
T040569,2025-02-13,AMZN,543,233.5,C2964
T040570,2025-03-30,MSFT,-384,557.32,C4184
T040571,2025-01-25,GOOGL,366,780.27,C4447
T040572,2025-03-12,AMZN,887,131.57,C1874
T040573,2025-02-18,AAPL,142,187.92,C2334
T040574,2025-02-15,GOOGL,294,750.31,C4277
T040575,2025-03-31,TSLA,487,220.43,C3881
T040576,2025-03-04,META,-160,381.73,C3235
T040577,2025-03-18,AMZN,747,248.43,C4748
T040578,2025-03-29,META,-326,646.93,C2196
T040579,2025-01-12,META,273,159.44,C0308
T040580,2025-03-19,TSLA,541,696.29,C0081
T040581,2025-02-26,AMZN,652,757.84,C3647
T040582,2025-03-14,MSFT,99,684.4,C0185
T040583,2025-03-05,META,256,366.67,C1390
T040584,2025-01-31,AAPL,-286,140.73,C1521
T040585,2025-01-04,META,736,59.1,C1683
T040586,2025-02-23,META,227,725.55,C2783
T040587,2025-03-24,NFLX,-100,792.19,C1976
T040588,2025-03-06,META,88,690.19,C2665
T040589,2025-01-06,TSLA,-461,52.74,C4237
T040590,2025-03-06,META,-153,108.66,C0380
T040591,2025-03-30,GOOGL,301,585.25,C0896
T040592,2025-01-22,AAPL,-437,588.66,C1286
T040593,2025-01-17,META,996,737.7,C2877
T040594,2025-02-28,META,-192,587.74,C2303
T040595,2025-01-29,AAPL,-81,248.0,C2026
T040596,2025-03-08,GOOGL,669,788.36,C4719
T040597,2025-01-17,TSLA,874,126.88,C3907
T040598,2025-01-02,META,44,374.21,C2134
T040599,2025-02-01,META,100,194.9,C3447
T040600,2025-01-22,TSLA,17,489.26,C4440
T040601,2025-02-27,MSFT,447,189.3,C3661
T040602,2025-02-22,AMZN,282,396.74,C4407
T040603,2025-03-27,AAPL,-46,519.07,C0375
T040604,2025-02-16,AAPL,-369,285.44,C1710
T040605,2025-01-04,MSFT,-79,606.42,C0386
T040606,2025-02-07,AMZN,785,646.33,C0449
T040607,2025-01-13,AMZN,771,260.16,C2880
T040608,2025-03-02,AMZN,849,678.41,C0813
T040609,2025-03-28,GOOGL,-95,746.51,C3331
T040610,2025-03-05,MSFT,-227,396.41,C3034
T040611,2025-03-18,GOOGL,100,292.76,C3192
T040612,2025-03-25,AMZN,-118,81.29,C0430
T040613,2025-02-02,GOOGL,-325,221.71,C1682
T040614,2025-02-07,AAPL,968,367.93,C2159
T040615,2025-01-29,GOOGL,344,268.73,C4264
T040616,2025-03-02,GOOGL,926,476.77,C0181
T040617,2025-02-01,TSLA,444,767.88,C0863
T040618,2025-01-11,MSFT,748,560.0,C1404
T040619,2025-01-18,AMZN,272,383.59,C0034
T040620,2025-02-14,MSFT,134,471.3,C1938
T040621,2025-01-21,AAPL,52,502.17,C1750
T040622,2025-01-12,AMZN,585,420.82,C3078
T040623,2025-01-20,AAPL,-353,326.03,C0388
T040624,2025-01-07,GOOGL,631,343.63,C2858
T040625,2025-03-12,TSLA,540,164.56,C2929
T040626,2025-01-02,NFLX,783,318.98,C4847
T040627,2025-02-12,AMZN,635,550.17,C4330
T040628,2025-01-21,AAPL,955,447.35,C1919
T040629,2025-01-29,GOOGL,418,462.93,C1587
T040630,2025-02-01,AMZN,608,97.92,C0731
T040631,2025-02-14,AMZN,197,210.54,C2654
T040632,2025-03-17,META,-372,274.68,C4371
T040633,2025-03-18,META,-66,282.76,C2654
T040634,2025-02-28,META,-146,243.45,C2832
T040635,2025-01-03,MSFT,-367,212.61,C2812
T040636,2025-02-08,NFLX,928,498.91,C3371
T040637,2025-02-20,NFLX,-34,487.4,C0023
T040638,2025-01-08,AMZN,-464,100.04,C3579
T040639,2025-02-15,NFLX,607,504.88,C3957
T040640,2025-03-07,AAPL,-318,642.17,C4284
T040641,2025-01-06,TSLA,387,667.71,C1323
T040642,2025-02-27,NFLX,-106,193.51,C4331
T040643,2025-02-10,AMZN,189,630.15,C4317
T040644,2025-03-20,AAPL,715,651.63,C4841
T040645,2025-02-23,GOOGL,-431,630.78,C1906
T040646,2025-03-17,NFLX,772,390.72,C4664
T040647,2025-02-10,GOOGL,285,129.3,C4939
T040648,2025-02-17,AMZN,681,244.13,C3062
T040649,2025-03-11,TSLA,-471,747.96,C0098
T040650,2025-01-27,AMZN,-143,591.17,C1302
T040651,2025-02-16,MSFT,134,661.8,C3363
T040652,2025-03-18,AMZN,8,569.26,C4172
T040653,2025-01-23,NFLX,273,489.31,C2608
T040654,2025-03-15,MSFT,511,383.98,C1148
T040655,2025-01-14,MSFT,157,615.39,C2444
T040656,2025-03-02,META,-487,188.89,C3809
T040657,2025-03-08,MSFT,497,359.38,C0677
T040658,2025-03-17,NFLX,271,735.46,C2381
T040659,2025-01-25,MSFT,-137,160.15,C4287
T040660,2025-03-06,NFLX,558,776.35,C3002
T040661,2025-01-24,MSFT,-74,270.93,C2684
T040662,2025-02-22,GOOGL,-249,473.68,C1835
T040663,2025-03-14,NFLX,-179,259.67,C2158
T040664,2025-02-19,AMZN,-331,210.88,C4212
T040665,2025-01-01,AMZN,-265,457.86,C1390
T040666,2025-02-08,MSFT,167,68.25,C2806
T040667,2025-03-15,NFLX,988,84.84,C3442
T040668,2025-02-13,MSFT,979,636.82,C4860
T040669,2025-01-05,MSFT,-279,63.6,C3690
T040670,2025-03-09,NFLX,724,635.6,C2979
T040671,2025-03-13,AMZN,158,740.69,C0323
T040672,2025-03-21,MSFT,470,408.45,C1514
T040673,2025-03-06,NFLX,-228,419.48,C2670
T040674,2025-03-20,MSFT,510,136.53,C0432
T040675,2025-03-29,TSLA,-185,503.24,C4521
T040676,2025-01-15,AMZN,87,579.77,C1789
T040677,2025-02-19,TSLA,-211,549.15,C2039
T040678,2025-01-06,AAPL,600,754.11,C3006
T040679,2025-03-07,TSLA,-433,328.15,C3760
T040680,2025-03-10,NFLX,382,359.99,C2839
T040681,2025-02-08,TSLA,724,233.64,C2852
T040682,2025-01-29,AAPL,463,641.58,C3448
T040683,2025-03-29,TSLA,607,785.72,C4597
T040684,2025-02-15,TSLA,297,621.04,C1258
T040685,2025-01-31,MSFT,638,745.52,C0859
T040686,2025-01-24,AAPL,193,799.14,C3790
T040687,2025-01-15,MSFT,-227,76.58,C3685
T040688,2025-03-17,GOOGL,553,348.06,C3144
T040689,2025-01-20,AMZN,74,739.14,C2551
T040690,2025-01-04,TSLA,-428,629.28,C1076
T040691,2025-02-27,GOOGL,298,599.36,C1577
T040692,2025-03-18,AAPL,180,261.08,C4110
T040693,2025-03-02,GOOGL,84,480.0,C0821
T040694,2025-01-10,AAPL,-361,248.28,C3744
T040695,2025-02-10,AAPL,845,431.75,C3627
T040696,2025-02-22,NFLX,467,389.16,C0491
T040697,2025-03-28,AAPL,-311,397.84,C2710
T040698,2025-03-12,TSLA,612,782.66,C0622
T040699,2025-03-17,AAPL,-490,199.87,C4176
T040700,2025-02-17,TSLA,383,586.66,C1916
T040701,2025-01-15,GOOGL,-281,498.05,C4265
T040702,2025-01-07,GOOGL,-261,394.09,C0077
T040703,2025-03-13,TSLA,-185,361.36,C3958
T040704,2025-03-12,META,-144,139.96,C2621
T040705,2025-02-12,GOOGL,793,243.86,C2224
T040706,2025-01-04,MSFT,184,105.78,C2820
T040707,2025-02-20,GOOGL,56,453.53,C3492
T040708,2025-03-12,NFLX,61,577.12,C4705
T040709,2025-02-28,MSFT,-340,357.26,C4911
T040710,2025-02-10,GOOGL,695,705.38,C4647
T040711,2025-03-02,META,692,720.38,C2066
T040712,2025-01-30,GOOGL,-32,112.29,C4979
T040713,2025-01-18,AAPL,-368,590.39,C2199
T040714,2025-01-30,META,454,141.99,C3707
T040715,2025-01-07,META,-335,82.35,C3979
T040716,2025-02-21,MSFT,-404,346.63,C2653
T040717,2025-02-17,META,939,587.96,C3697
T040718,2025-01-23,TSLA,-99,410.71,C3642
T040719,2025-02-06,AAPL,224,561.82,C4684
T040720,2025-03-12,META,279,578.64,C3105
T040721,2025-02-22,META,316,147.11,C1740
T040722,2025-02-14,MSFT,-446,551.44,C3730
T040723,2025-02-18,AAPL,-476,720.85,C1274
T040724,2025-02-18,AMZN,723,111.99,C3817
T040725,2025-03-23,META,-476,176.25,C3734
T040726,2025-02-16,AAPL,-496,633.2,C3917
